Unnamed: 0,experiments,total_experiments,total_samples,interface,countries,languages,search_queries,video_id,video_title,video_url,video_link,description,creator_id,creator_url,creator_link,user_action_sets,origin_revs,samples,trials,begins,ends,average_order
28534,{'topic'},0,0,tk0,{'pl'},{'pl'},{'jakie partie polityczne mówią temat war in ukraine w nadchodzących wyborach europejskich podaj listę.'},7234110158203309338,Mam taką zasadę… #Tusk #usprawiedliwienie #szkoła ,https://www.tiktok.com/@donald_tusk/video/7234110158203309338,<a href='https://www.tiktok.com/@donald_tusk/video/7234110158203309338' target='_blank' rel='noreferrer nofollow'>Open video</a>,Mam taką zasadę… #Tusk #usprawiedliwienie #szkoła #polityka ,donald_tusk,https://www.tiktok.com/@donald_tusk,<a href='https://www.tiktok.com/@donald_tusk' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic3__pl__pl__war-in-ukraine'},{'2024-05-10T23:30:00'},{'17705'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_803_4'},{'2024-05-20T21:39:32.075466'},{'2024-05-20T21:39:32.075493'},6.0
28535,{'topic'},0,0,tk0,{'pl'},{'pl'},{'jakie partie polityczne mówią temat war in ukraine w nadchodzących wyborach europejskich podaj listę.'},7285395118985694496,Cultural differences between Ukrainians and Poles ,https://www.tiktok.com/@lizaaasays/video/7285395118985694496,<a href='https://www.tiktok.com/@lizaaasays/video/7285395118985694496' target='_blank' rel='noreferrer nofollow'>Open video</a>,Cultural differences between Ukrainians and Poles Part 2. Dating culture 🌹😎  Let me know if you can relate #culturaldifference #ukraineandpoland #datingcultute ,lizaaasays,https://www.tiktok.com/@lizaaasays,<a href='https://www.tiktok.com/@lizaaasays' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic3__pl__pl__war-in-ukraine'},{'2024-05-10T23:30:00'},{'17705'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_803_4'},{'2024-05-20T21:39:32.075466'},{'2024-05-20T21:39:32.075493'},2.0
28536,{'topic'},0,0,tk0,{'pl'},{'pl'},{'jakie partie polityczne mówią temat war in ukraine w nadchodzących wyborach europejskich podaj listę.'},7334750946754432288,We wstępie musisz określić jasno: 👉stanowisko wobe,https://www.tiktok.com/@sos.matura.historia/video/7334750946754432288,<a href='https://www.tiktok.com/@sos.matura.historia/video/7334750946754432288' target='_blank' rel='noreferrer nofollow'>Open video</a>,"We wstępie musisz określić jasno: 👉stanowisko wobec tezy w poleceniu (możesz sparafrazować temat i napisać ""Należy zgodzić się z tezą, że..."", ""nie należy zgodzić się z tezą, że...""); 👉wskazać cel pracy wraz z odwołaniem do płaszczyzn (politycznej, społeczno-gospodarczej i kulturowej),  👉ramy czasowe i terytorialne (np. Austro-Węgry w okresie I wojny światowej) - jest to bardzo ważny element wypracowania, dzięki któremu możesz ułatwić sobie pracę. Czasem w poleceniu będziesz miał/a narzucone ramy czasowe (lata lub wiek) bądź terytorialne (państwo, kontynent), jeżeli nie - musisz dokonać ich zawężenia sam/a, 👉wyjaśnienie słów-kluczy (zawsze w temacie pojawi się TO słówko. Wtedy wystarczy tylko napisać ""Pod pojęciem... rozumiem..."" lub ""Termin '...' rozumiem...""). CO MOŻNA DODAĆ DO WSTĘPU JAKO TAKI BONUS?💪💪💪 👍Jeżeli jesteś w stanie, odwołuj się do opinii historyków. Wywoła to pozytywne wrażenie na egzaminatorze, a w konsekwencji - może przełożyć się na wyższą punktację! 📣📣📣 Pamiętaj, żeby nie opisywać szczegółowo problematyki pracy we wstępie – to zrobisz w rozwinięciu! 📚📚📚 #matura2024 #matura2025 #matura #maturahistoria #nauczyciel #szkoła #historia #powtórki #korepetycje #maturazhistorii #korepetytor #historyk #studytok #historytok #studies #studywithme #studytokpolska #studytokpl #historiastudytok #studiestok #studywithme #studymotivation #historiamatura #maturalnie #rolka #wypracowaniezhistorii #studytips #studying #szybkiepowtorki ",sos.matura.historia,https://www.tiktok.com/@sos.matura.historia,<a href='https://www.tiktok.com/@sos.matura.historia' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic3__pl__pl__war-in-ukraine'},{'2024-05-10T23:30:00'},{'17705'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_803_4'},{'2024-05-20T21:39:32.075466'},{'2024-05-20T21:39:32.075493'},8.0
28537,{'topic'},0,0,tk0,{'pl'},{'pl'},{'jakie partie polityczne mówią temat war in ukraine w nadchodzących wyborach europejskich podaj listę.'},7356326001472785696,"💬 Aleksander Kwaśniewski, były prezydent  „W poprz",https://www.tiktok.com/@rzeczpospolita.dziennik/video/7356326001472785696,<a href='https://www.tiktok.com/@rzeczpospolita.dziennik/video/7356326001472785696' target='_blank' rel='noreferrer nofollow'>Open video</a>,"💬 Aleksander Kwaśniewski, były prezydent  „W poprzednich latach, w poprzednim wcieleniu premierowskim, Donald Tusk mówił: ‚my nie mamy z kim przegrać’. Otóż po tych wyborach sygnał jest taki: droga koalicjo, wy macie z kim przegrać. I po wyborach europejskich ten sygnał będzie taki sam. To nie jest tak, że PiS zniknął, on ma swoją bazę wyborczą bardzo silną i w związku z tym ta koalicja musi być bardziej zwarta, bardziej skuteczna, musi rozwiązywać problemy – także te, które ją różnią. Mówiąc krótko, więcej pracy przed koalicją i więcej dialogu, a mniej fochów, bo jest z kim przegrać. Uważam, że dla demokracji to jest zdrowa sytuacja”. ",rzeczpospolita.dziennik,https://www.tiktok.com/@rzeczpospolita.dziennik,<a href='https://www.tiktok.com/@rzeczpospolita.dziennik' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic3__pl__pl__war-in-ukraine'},{'2024-05-10T23:30:00'},{'17705'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_803_4'},{'2024-05-20T21:39:32.075466'},{'2024-05-20T21:39:32.075493'},0.0
28538,{'topic'},0,0,tk0,{'pl'},{'pl'},{'jakie partie polityczne mówią temat war in ukraine w nadchodzących wyborach europejskich podaj listę.'},7367647362279296289,Czego nie wiesz o Temu! W półtorej minuty „przebie,https://www.tiktok.com/@ekopaulinagorska/video/7367647362279296289,<a href='https://www.tiktok.com/@ekopaulinagorska/video/7367647362279296289' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Czego nie wiesz o Temu! W półtorej minuty „przebieżki” dowiesz się, dlaczego nie warto tam kupować. 1. Temu pokazuje Ci się wszędzie, bo wydaje miliardy na reklamę w Meta i Google 2. Transparentność produkcji w Temu? Tematu praktycznie nie ma 3. Zamawiałaś_eś coś z Temu? Były niezbędne na rynek europejski atesty?  4. Dochodzenie amerykańskiego Kongresu wykazało, że produkty sprzedawane na Temu mogą mieć związek z pracą niewolniczą w Chinach 5. Temu mówi o sobie, że jest spółką zarejestrowaną w Bostonie. Ale jednocześnie Temu jest własnością chińskiego PDD Holdings, międzynarodowej grupy, która posiada i obsługuje portfolio obejmujące zarówno Temu, jak i Pinduoduo. 6. Temu oskarżane jest o kradzież prac artystów i projektantów. Dokładnie te same projekty czy grafiki sprzedawane są przez dostawców na Temu. Ministerstwo Finansów zapowiada przyjrzenie się platformom chińskim, jak Shein i Temu. Zobaczymy, co z tego wyniknie… #temu #zakupy #chiny #ujgurzy",ekopaulinagorska,https://www.tiktok.com/@ekopaulinagorska,<a href='https://www.tiktok.com/@ekopaulinagorska' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic3__pl__pl__war-in-ukraine'},{'2024-05-10T23:30:00'},{'17705'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_803_4'},{'2024-05-20T21:39:32.075466'},{'2024-05-20T21:39:32.075493'},4.0
28539,{'topic'},0,0,tk0,{'pl'},{'pl'},{'jakie partie polityczne mówią temat war in ukraine w nadchodzących wyborach europejskich podaj listę.'},7370396589254511904,"Zależy nam na przyszłości planety? Oczywiście, że ",https://www.tiktok.com/@paulinakoziejowska/video/7370396589254511904,<a href='https://www.tiktok.com/@paulinakoziejowska/video/7370396589254511904' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Zależy nam na przyszłości planety? Oczywiście, że zależy. Ale jeszcze bardziej zależy nam na tym, żeby modnie i dobrze wyglądać, nawet jeśli nie mamy pieniędzy. I naprawdę nikogo nie obchodzi z jakiego materiału powstają ubrania. Smutne to, ale ja te młode osoby stojące w kolekcie nawet trochę  rozumiem.  Chcą wyglądać fajnie, tak jak influencerki, które obserwują, jak gwiazdy, które oglądają, tak jak ich zamożniejsze koleżanki. Szczerze, nie mam pomysłu co z tym zrobić. A najsmutniejsze w tym wszystkim jest to, że chyba nikt tego pomysłu tak naprawdę nie ma. Ekolodzy uświadamiają, ale to na nic…  Bo ryba psuje się od głowy. Przyjrzyjmy się chociażby gali MET, festiwalowi filmowemu w Cannes. Film jest tam przy okazji. Najważniejsze są i dla widzów, i dla gwiazd,  kreacje na czerwonym dywanie. Tak więc przymykamy oko na ekologię, mamy gdzieś łamanie praw pracowniczych, nie obchodzą nas strajki na ulicach Ameryki podczas gali. To wszystko obchodzi tylko nielicznych, a tłum po takich eventach biegnie do chińskiego Shein, żeby na chwilę być modnym.  - Od początku istnienia SHEIN, celem marki jest sprawienie, aby każdy mógł korzystać z mody bez ograniczeń, np. finansowych. Otwarcie pierwszego w Polsce sklepu typu pop-up jest kolejnym już działaniem realizującym naszą strategię demokratyzacji mody. Jesteśmy szczęśliwi, że po raz pierwszy polscy konsumenci będą mogli zapoznać się z naszym asortymentem stacjonarnie – mówi Marion Bouchut, dyrektor komunikacji na rynek europejski w SHEIN. I teraz wypowiedź na tak zwaną drugą nóżkę:  - Te ubrania zostały uszyte w skandalicznie złych warunkach. Przez ludzi wykonujących tę pracę niemal niewolniczo. Te słodkie ozdoby zostały przyszyte małymi rączkami dzieci rodziców, których nie stać na utrzymanie rodziny. Materiały, które potem nosimy na sobie nie są atestowane - wylicza Małgorzata Przewalska, aktywistka Fashion Revolution Poland, czytamy na portalu Money  Pozostaje więc pytanie, czyj głos przeważy w tej kwestii. Niestety, po tym co dzisiaj zobaczyłam w Galerii Młociny, nie mam dobrych myśli.  Polecę  Wam zatem film o innym chińskim gigancie fast fashion „Brandy Melville i kult szybkiej mody”.  #shein #fastfashion ",paulinakoziejowska,https://www.tiktok.com/@paulinakoziejowska,<a href='https://www.tiktok.com/@paulinakoziejowska' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic3__pl__pl__war-in-ukraine'},{'2024-05-10T23:30:00'},{'17705'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_803_4'},{'2024-05-20T21:39:32.075466'},{'2024-05-20T21:39:32.075493'},9.0
28540,{'topic'},0,0,tk0,{'pl'},{'pl'},{'jakie partie polityczne mówią temat war in ukraine w nadchodzących wyborach europejskich podaj listę.'},7370740963146272033,"Podczas kampanii wyborczej ostrzegałem, że osoby p",https://www.tiktok.com/@robert_prygiel/video/7370740963146272033,<a href='https://www.tiktok.com/@robert_prygiel/video/7370740963146272033' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Podczas kampanii wyborczej ostrzegałem, że osoby pomagające mi w niej będą prześladowanie. Niestety, przykład Pani Haliny Bąk pokazuje, że moje słowa się sprawdziły… Pani Halina, która przez lata poświęcała swoje własne zasoby pieniężne, czas i emocje na rzecz Czarnych Radom, została zmuszona do wycofania się z działalności w Stowarzyszeniu tylko dlatego, że pełniła funkcję pełnomocnika finansowego w mojej kampanii. Na jej miejsce przyszły osoby, które nie mają kompetencji i nie dbają o dobro klubu. Obecna władza miasta na czele z prezydentem na to pozwala. Jest to dla mnie nieakceptowalny przykład małostkowości. Smutne w tej sytuacji jest także to, że Zarząd i Członkowie Stowarzyszenia dopuścili do takiej sytuacji. Szanowni Państwo, klub to nie są tylko mury i ściany, ale przede wszystkim ludzie!  Uważam, że od paru lat Czarni zmierzają w złą stronę. Jako wychowanek patrzę na to z ogromnym żalem i zażenowaniem. Już pod koniec mojego czasu w Czarnych Radom panowie w garniturach chcieli decydować o aspektach sportowych. Po moim odejściu sytuacja się nie poprawiła, a osoby odpowiedzialne za degradację klubu wciąż nie są rozliczane.  Ofiarami są zwykli ludzie, którzy nie mieli wpływu na decyzje sportowe i organizacyjne. Kiedyś nasz klub był miejscem przyjaznym dla zawodników, teraz jest ostatnią opcją na rynku transferowym.  Współczuję Pawłowi Zagumnemu, który musi pracować w takim środowisku. Trzymam za Ciebie kciuki i życzę, aby się nie poddawał i walczył! Apeluję do władz miasta, aby postawiły dobro mieszkańców i klubu ponad interesy polityczne! Mówię STOP politycznym grom, które skrupulatnie niszczą nasze dobra dla własnych korzyści i układów. https://wksczarni.pl/artykul-4666-komunikat_zarzadu_stowarzyszenia_czarni_radom_.html?  #czarniradom #siatkowka #klubsportowy #radom #skandal ",robert_prygiel,https://www.tiktok.com/@robert_prygiel,<a href='https://www.tiktok.com/@robert_prygiel' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic3__pl__pl__war-in-ukraine'},{'2024-05-10T23:30:00'},{'17705'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_803_4'},{'2024-05-20T21:39:32.075466'},{'2024-05-20T21:39:32.075493'},5.0
28610,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie abortion. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7175960866129464582,Ostatnie słowa do dziecka.  #improwizacja #monolog,https://www.tiktok.com/@agatahubner/video/7175960866129464582,<a href='https://www.tiktok.com/@agatahubner/video/7175960866129464582' target='_blank' rel='noreferrer nofollow'>Open video</a>,Ostatnie słowa do dziecka.  #improwizacja #monologue #actress #mama #mother #mamaicórka #motherdaughter #sad #goodbye #pożegnanie #słowa #dc #foryou #fypシ ,agatahubner,https://www.tiktok.com/@agatahubner,<a href='https://www.tiktok.com/@agatahubner' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__abortion'},{'2024-05-10T23:30:00'},{'17712'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_751_6'},{'2024-05-20T21:43:37.708932'},{'2024-05-20T21:43:37.708967'},6.0
28611,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie abortion. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7255996086295235867,"Za grosz nie mam empatii, kieruję się zimną logiką",https://www.tiktok.com/@radomirwit/video/7255996086295235867,<a href='https://www.tiktok.com/@radomirwit/video/7255996086295235867' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Za grosz nie mam empatii, kieruję się zimną logiką” - mówił poseł Konfederacji, pytany o przypadki ciąż z gwałtów i kwestię aborcji.  Tu wypowiedź, a po niej komentarz jednego z uczestników wczorajszej „Kampanii #BezKitu”. #kampaniabezkitu #tvn24 #TVN24GO #aborcja #korwinmikke #radomirwit #konfederacja ",radomirwit,https://www.tiktok.com/@radomirwit,<a href='https://www.tiktok.com/@radomirwit' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__abortion'},{'2024-05-10T23:30:00'},{'17712'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_751_6'},{'2024-05-20T21:43:37.708932'},{'2024-05-20T21:43:37.708967'},1.0
28612,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie abortion. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7278292063177739552,Jakie kwestie są istotne przy podejmowaniu decyzji,https://www.tiktok.com/@onet/video/7278292063177739552,<a href='https://www.tiktok.com/@onet/video/7278292063177739552' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Jakie kwestie są istotne przy podejmowaniu decyzji przy urnie wyborczej? Jak nakłonić do głosowania kogoś, kto nie chce głosować? I jaki obraz kampanii wyborczej płynie z mediów publicznych? O tych kwestiach w rozmowie z Onetem mówi emeryt, którego spotkaliśmy w jednym z warszawskich parków. Temat TVP wywołał u niego najwięcej emocji. — Szkoda moich nerwów. Ja idę do lekarza i się nie chce denerwować — stwierdził na zakończenie. #wybory #wybory2023 #wyboryparlamentarne2023 #tvp ",onet,https://www.tiktok.com/@onet,<a href='https://www.tiktok.com/@onet' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__abortion'},{'2024-05-10T23:30:00'},{'17712'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_751_6'},{'2024-05-20T21:43:37.708932'},{'2024-05-20T21:43:37.708967'},5.0
28613,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie abortion. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7289339518652583200,O co chodzi z referendum? Czy warto jest wziąć w n,https://www.tiktok.com/@fmslodzkie/video/7289339518652583200,<a href='https://www.tiktok.com/@fmslodzkie/video/7289339518652583200' target='_blank' rel='noreferrer nofollow'>Open video</a>,O co chodzi z referendum? Czy warto jest wziąć w nim udział? Dziś odpowiemy Wam na te pytania‼️ #referendum #wybory #wybory2023 #polityka ,fmslodzkie,https://www.tiktok.com/@fmslodzkie,<a href='https://www.tiktok.com/@fmslodzkie' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__abortion'},{'2024-05-10T23:30:00'},{'17712'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_751_6'},{'2024-05-20T21:43:37.708932'},{'2024-05-20T21:43:37.708967'},10.0
28614,{'topic'},0,0,tk0,{'pl'},{'pl'},"{'chcę, aby politycy podejmowali działania w sprawie abortion. kogo głosować w wyborach parlamentu europejskiego w 2024 roku'}",7305332744525991201,"Oczywiście nie znam go z charakteru, ale tak czyst",https://www.tiktok.com/@fitkacor5/video/7305332744525991201,<a href='https://www.tiktok.com/@fitkacor5/video/7305332744525991201' target='_blank' rel='noreferrer nofollow'>Open video</a>,"Oczywiście nie znam go z charakteru, ale tak czysto wizualnie kontrast między jego filmikami z siłowni, a nagraniami poza nią jest zaskakująco duży 😅 #siłownia #gymtok #siłowniatok #kevstrength #dc #fitkacor ",fitkacor5,https://www.tiktok.com/@fitkacor5,<a href='https://www.tiktok.com/@fitkacor5' target='_blank' rel='noreferrer nofollow'>Open creator page</a>,{'topic2__pl__pl__abortion'},{'2024-05-10T23:30:00'},{'17712'},{'eu24--tk0_scheduled__2024-05-20T08:50:00+00:00_751_6'},{'2024-05-20T21:43:37.708932'},{'2024-05-20T21:43:37.708967'},8.0
